Actual,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NDCI,RATIO_B2_B3,ND_B2_B3,RATIO_B2_B4,ND_B2_B4,RATIO_B2_B5,ND_B2_B5,RATIO_B2_B6,ND_B2_B6,RATIO_B2_B7,ND_B2_B7,RATIO_B2_B8,ND_B2_B8,RATIO_B3_B2,ND_B3_B2,RATIO_B3_B4,ND_B3_B4,RATIO_B3_B5,ND_B3_B5,RATIO_B3_B6,ND_B3_B6,RATIO_B3_B7,ND_B3_B7,RATIO_B3_B8,ND_B3_B8,RATIO_B4_B2,ND_B4_B2,RATIO_B4_B3,ND_B4_B3,RATIO_B4_B5,ND_B4_B5,RATIO_B4_B6,ND_B4_B6,RATIO_B4_B7,ND_B4_B7,RATIO_B4_B8,ND_B4_B8,RATIO_B5_B2,ND_B5_B2,RATIO_B5_B3,ND_B5_B3,RATIO_B5_B4,ND_B5_B4,RATIO_B5_B6,ND_B5_B6,RATIO_B5_B7,ND_B5_B7,RATIO_B5_B8,ND_B5_B8,RATIO_B6_B2,ND_B6_B2,RATIO_B6_B3,ND_B6_B3,RATIO_B6_B4,ND_B6_B4,RATIO_B6_B5,ND_B6_B5,RATIO_B6_B7,ND_B6_B7,RATIO_B6_B8,ND_B6_B8,RATIO_B7_B2,ND_B7_B2,RATIO_B7_B3,ND_B7_B3,RATIO_B7_B4,ND_B7_B4,RATIO_B7_B5,ND_B7_B5,RATIO_B7_B6,ND_B7_B6,RATIO_B7_B8,ND_B7_B8,RATIO_B8_B2,ND_B8_B2,RATIO_B8_B3,ND_B8_B3,RATIO_B8_B4,ND_B8_B4,RATIO_B8_B5,ND_B8_B5,RATIO_B8_B6,ND_B8_B6,RATIO_B8_B7,ND_B8_B7
4.52,36,26,59,38,90,103,57,92,53,60,0.067357513,1.5526315789473684,0.21649484536082475,0.6555555555555556,-0.2080536912751678,0.5728155339805825,-0.2716049382716049,1.0350877192982457,0.017241379310344827,0.6413043478260869,-0.2185430463576159,1.1132075471698113,0.05357142857142857,0.6440677966101694,-0.21649484536082475,0.4222222222222222,-0.40625,0.36893203883495146,-0.46099290780141844,0.6666666666666666,-0.2,0.41304347826086957,-0.4153846153846154,0.7169811320754716,-0.16483516483516483,1.5254237288135593,0.2080536912751678,2.3684210526315788,0.40625,0.8737864077669902,-0.06735751295336788,1.5789473684210527,0.22448979591836735,0.9782608695652174,-0.01098901098901099,1.6981132075471699,0.25874125874125875,1.7457627118644068,0.2716049382716049,2.710526315789474,0.46099290780141844,1.1444444444444444,0.06735751295336788,1.8070175438596492,0.2875,1.1195652173913044,0.05641025641025641,1.9433962264150944,0.32051282051282054,0.9661016949152542,-0.017241379310344827,1.5,0.2,0.6333333333333333,-0.22448979591836735,0.5533980582524272,-0.2875,0.6195652173913043,-0.2348993288590604,1.0754716981132075,0.03636363636363636,1.5593220338983051,0.2185430463576159,2.4210526315789473,0.4153846153846154,1.0222222222222221,0.01098901098901099,0.8932038834951457,-0.05641025641025641,1.6140350877192982,0.2348993288590604,1.7358490566037736,0.2689655172413793,0.8983050847457628,-0.05357142857142857,1.394736842105263,0.16483516483516483,0.5888888888888889,-0.25874125874125875,0.5145631067961165,-0.32051282051282054,0.9298245614035088,-0.03636363636363636,0.5760869565217391,-0.2689655172413793
4.5,29,17,34,81,85,110,68,79,61,48,0.128205128,0.41975308641975306,-0.40869565217391307,0.4,-0.42857142857142855,0.3090909090909091,-0.5277777777777778,0.5,-0.3333333333333333,0.43037974683544306,-0.39823008849557523,0.5573770491803278,-0.28421052631578947,2.3823529411764706,0.40869565217391307,0.9529411764705882,-0.024096385542168676,0.7363636363636363,-0.1518324607329843,1.1911764705882353,0.087248322147651,1.0253164556962024,0.0125,1.3278688524590163,0.14084507042253522,2.5,0.42857142857142855,1.0493827160493827,0.024096385542168676,0.7727272727272727,-0.1282051282051282,1.25,0.1111111111111111,1.0759493670886076,0.036585365853658534,1.3934426229508197,0.1643835616438356,3.235294117647059,0.5277777777777778,1.3580246913580247,0.1518324607329843,1.2941176470588236,0.1282051282051282,1.6176470588235294,0.23595505617977527,1.3924050632911393,0.164021164021164,1.8032786885245902,0.28654970760233917,2.0,0.3333333333333333,0.8395061728395061,-0.087248322147651,0.8,-0.1111111111111111,0.6181818181818182,-0.23595505617977527,0.8607594936708861,-0.07482993197278912,1.1147540983606556,0.05426356589147287,2.323529411764706,0.39823008849557523,0.9753086419753086,-0.0125,0.9294117647058824,-0.036585365853658534,0.7181818181818181,-0.164021164021164,1.161764705882353,0.07482993197278912,1.2950819672131149,0.12857142857142856,1.7941176470588236,0.28421052631578947,0.7530864197530864,-0.14084507042253522,0.7176470588235294,-0.1643835616438356,0.5545454545454546,-0.28654970760233917,0.8970588235294118,-0.05426356589147287,0.7721518987341772,-0.12857142857142856
2.81,30,26,53,50,83,74,23,19,18,25,-0.057324841,1.06,0.02912621359223301,0.6385542168674698,-0.22058823529411764,0.7162162162162162,-0.16535433070866143,2.3043478260869565,0.39473684210526316,2.789473684210526,0.4722222222222222,2.9444444444444446,0.49295774647887325,0.9433962264150944,-0.02912621359223301,0.6024096385542169,-0.24812030075187969,0.6756756756756757,-0.1935483870967742,2.1739130434782608,0.3698630136986301,2.6315789473684212,0.4492753623188406,2.7777777777777777,0.47058823529411764,1.5660377358490567,0.22058823529411764,1.66,0.24812030075187969,1.1216216216216217,0.05732484076433121,3.608695652173913,0.5660377358490566,4.368421052631579,0.6274509803921569,4.611111111111111,0.6435643564356436,1.3962264150943395,0.16535433070866143,1.48,0.1935483870967742,0.891566265060241,-0.05732484076433121,3.217391304347826,0.5257731958762887,3.8947368421052633,0.5913978494623656,4.111111111111111,0.6086956521739131,0.4339622641509434,-0.39473684210526316,0.46,-0.3698630136986301,0.27710843373493976,-0.5660377358490566,0.3108108108108108,-0.5257731958762887,1.2105263157894737,0.09523809523809523,1.2777777777777777,0.12195121951219512,0.3584905660377358,-0.4722222222222222,0.38,-0.4492753623188406,0.2289156626506024,-0.6274509803921569,0.25675675675675674,-0.5913978494623656,0.8260869565217391,-0.09523809523809523,1.0555555555555556,0.02702702702702703,0.33962264150943394,-0.49295774647887325,0.36,-0.47058823529411764,0.21686746987951808,-0.6435643564356436,0.24324324324324326,-0.6086956521739131,0.782608695652174,-0.12195121951219512,0.9473684210526315,-0.02702702702702703
2.05,50,46,168,253,189,139,8,11,1,0,-0.152439024,0.6640316205533597,-0.20190023752969122,0.8888888888888888,-0.058823529411764705,1.20863309352518,0.09446254071661238,21.0,0.9090909090909091,15.272727272727273,0.8770949720670391,168.0,0.9881656804733728,1.505952380952381,0.20190023752969122,1.3386243386243386,0.14479638009049775,1.8201438848920863,0.29081632653061223,31.625,0.9386973180076629,23.0,0.9166666666666666,253.0,0.9921259842519685,1.125,0.058823529411764705,0.7470355731225297,-0.14479638009049775,1.3597122302158273,0.1524390243902439,23.625,0.9187817258883249,17.181818181818183,0.89,189.0,0.9894736842105263,0.8273809523809523,-0.09446254071661238,0.549407114624506,-0.29081632653061223,0.7354497354497355,-0.1524390243902439,17.375,0.891156462585034,12.636363636363637,0.8533333333333334,139.0,0.9857142857142858,0.047619047619047616,-0.9090909090909091,0.03162055335968379,-0.9386973180076629,0.042328042328042326,-0.9187817258883249,0.05755395683453238,-0.891156462585034,0.7272727272727273,-0.15789473684210525,8.0,0.7777777777777778,0.06547619047619048,-0.8770949720670391,0.043478260869565216,-0.9166666666666666,0.0582010582010582,-0.89,0.07913669064748201,-0.8533333333333334,1.375,0.15789473684210525,11.0,0.8333333333333334,0.005952380952380952,-0.9881656804733728,0.003952569169960474,-0.9921259842519685,0.005291005291005291,-0.9894736842105263,0.007194244604316547,-0.9857142857142858,0.125,-0.7777777777777778,0.09090909090909091,-0.8333333333333334
1.9,52,49,133,230,171,115,7,19,38,12,-0.195804196,0.5782608695652174,-0.26721763085399447,0.7777777777777778,-0.125,1.1565217391304348,0.07258064516129033,19.0,0.9,7.0,0.75,3.5,0.5555555555555556,1.7293233082706767,0.26721763085399447,1.345029239766082,0.14713216957605985,2.0,0.3333333333333333,32.857142857142854,0.9409282700421941,12.105263157894736,0.8473895582329317,6.052631578947368,0.7164179104477612,1.2857142857142858,0.125,0.7434782608695653,-0.14713216957605985,1.4869565217391305,0.1958041958041958,24.428571428571427,0.9213483146067416,9.0,0.8,4.5,0.6363636363636364,0.8646616541353384,-0.07258064516129033,0.5,-0.3333333333333333,0.672514619883041,-0.1958041958041958,16.428571428571427,0.8852459016393442,6.052631578947368,0.7164179104477612,3.026315789473684,0.5032679738562091,0.05263157894736842,-0.9,0.030434782608695653,-0.9409282700421941,0.04093567251461988,-0.9213483146067416,0.06086956521739131,-0.8852459016393442,0.3684210526315789,-0.46153846153846156,0.18421052631578946,-0.6888888888888889,0.14285714285714285,-0.75,0.08260869565217391,-0.8473895582329317,0.1111111111111111,-0.8,0.16521739130434782,-0.7164179104477612,2.7142857142857144,0.46153846153846156,0.5,-0.3333333333333333,0.2857142857142857,-0.5555555555555556,0.16521739130434782,-0.7164179104477612,0.2222222222222222,-0.6363636363636364,0.33043478260869563,-0.5032679738562091,5.428571428571429,0.6888888888888889,2.0,0.3333333333333333
1.4,128,78,371,442,282,250,172,178,157,151,-0.060150376,0.8393665158371041,-0.08733087330873308,1.3156028368794326,0.1362940275650842,1.484,0.19484702093397746,2.1569767441860463,0.3664825046040516,2.0842696629213484,0.35154826958105645,2.3630573248407645,0.4053030303030303,1.1913746630727762,0.08733087330873308,1.5673758865248226,0.22099447513812154,1.768,0.2774566473988439,2.5697674418604652,0.43973941368078173,2.4831460674157304,0.4258064516129032,2.8152866242038215,0.4757929883138564,0.7601078167115903,-0.1362940275650842,0.6380090497737556,-0.22099447513812154,1.128,0.06015037593984962,1.6395348837209303,0.2422907488986784,1.5842696629213484,0.22608695652173913,1.7961783439490446,0.2847380410022779,0.6738544474393531,-0.19484702093397746,0.5656108597285068,-0.2774566473988439,0.8865248226950354,-0.06015037593984962,1.4534883720930232,0.1848341232227488,1.404494382022472,0.16822429906542055,1.5923566878980893,0.2285012285012285,0.4636118598382749,-0.3664825046040516,0.3891402714932127,-0.43973941368078173,0.6099290780141844,-0.2422907488986784,0.688,-0.1848341232227488,0.9662921348314607,-0.017142857142857144,1.0955414012738853,0.04559270516717325,0.4797843665768194,-0.35154826958105645,0.40271493212669685,-0.4258064516129032,0.6312056737588653,-0.22608695652173913,0.712,-0.16822429906542055,1.0348837209302326,0.017142857142857144,1.1337579617834395,0.0626865671641791,0.42318059299191374,-0.4053030303030303,0.3552036199095023,-0.4757929883138564,0.5567375886524822,-0.2847380410022779,0.628,-0.2285012285012285,0.9127906976744186,-0.04559270516717325,0.8820224719101124,-0.0626865671641791
1.6,356,317,666,767,651,562,357,337,334,337,-0.073371805,0.8683181225554107,-0.07048150732728542,1.023041474654378,0.011389521640091117,1.1850533807829182,0.08469055374592833,1.865546218487395,0.3020527859237537,1.9762611275964392,0.32801595214356927,1.9940119760479043,0.332,1.1516516516516517,0.07048150732728542,1.1781874039938556,0.08180535966149506,1.3647686832740213,0.1542513167795335,2.1484593837535013,0.36476868327402134,2.2759643916913945,0.3894927536231884,2.2964071856287425,0.3932788374205268,0.9774774774774775,-0.011389521640091117,0.848761408083442,-0.08180535966149506,1.1583629893238434,0.07337180544105523,1.8235294117647058,0.2916666666666667,1.9317507418397626,0.31781376518218624,1.9491017964071857,0.3218274111675127,0.8438438438438438,-0.08469055374592833,0.7327249022164276,-0.1542513167795335,0.8632872503840245,-0.07337180544105523,1.5742296918767507,0.22306855277475518,1.6676557863501484,0.25027808676307006,1.6826347305389222,0.2544642857142857,0.536036036036036,-0.3020527859237537,0.4654498044328553,-0.36476868327402134,0.5483870967741935,-0.2916666666666667,0.6352313167259787,-0.22306855277475518,1.0593471810089021,0.02881844380403458,1.0688622754491017,0.03328509406657019,0.506006006006006,-0.32801595214356927,0.439374185136897,-0.3894927536231884,0.5176651305683564,-0.31781376518218624,0.599644128113879,-0.25027808676307006,0.9439775910364145,-0.02881844380403458,1.0089820359281436,0.004470938897168405,0.5015015015015015,-0.332,0.43546284224250326,-0.3932788374205268,0.5130568356374808,-0.3218274111675127,0.594306049822064,-0.2544642857142857,0.9355742296918768,-0.03328509406657019,0.9910979228486647,-0.004470938897168405
1.77,167,150,231,325,242,199,93,97,116,95,-0.097505669,0.7107692307692308,-0.16906474820143885,0.9545454545454546,-0.023255813953488372,1.1608040201005025,0.07441860465116279,2.4838709677419355,0.42592592592592593,2.381443298969072,0.40853658536585363,1.9913793103448276,0.3314121037463977,1.406926406926407,0.16906474820143885,1.3429752066115703,0.14638447971781304,1.6331658291457287,0.24045801526717558,3.4946236559139785,0.5550239234449761,3.350515463917526,0.5402843601895735,2.8017241379310347,0.47392290249433106,1.0476190476190477,0.023255813953488372,0.7446153846153846,-0.14638447971781304,1.2160804020100502,0.09750566893424037,2.6021505376344085,0.44477611940298506,2.4948453608247423,0.4277286135693215,2.086206896551724,0.35195530726256985,0.8614718614718615,-0.07441860465116279,0.6123076923076923,-0.24045801526717558,0.8223140495867769,-0.09750566893424037,2.139784946236559,0.363013698630137,2.051546391752577,0.34459459459459457,1.7155172413793103,0.2634920634920635,0.4025974025974026,-0.42592592592592593,0.28615384615384615,-0.5550239234449761,0.384297520661157,-0.44477611940298506,0.46733668341708545,-0.363013698630137,0.9587628865979382,-0.021052631578947368,0.8017241379310345,-0.11004784688995216,0.4199134199134199,-0.40853658536585363,0.29846153846153844,-0.5402843601895735,0.40082644628099173,-0.4277286135693215,0.48743718592964824,-0.34459459459459457,1.043010752688172,0.021052631578947368,0.8362068965517241,-0.0892018779342723,0.5021645021645021,-0.3314121037463977,0.3569230769230769,-0.47392290249433106,0.4793388429752066,-0.35195530726256985,0.5829145728643216,-0.2634920634920635,1.2473118279569892,0.11004784688995216,1.1958762886597938,0.0892018779342723
1.76,647,564,857,904,836,809,728,737,745,693,-0.016413374,0.9480088495575221,-0.02668938103350369,1.0251196172248804,0.012404016538688719,1.0593325092707047,0.028811524609843937,1.1771978021978022,0.08138801261829653,1.162822252374491,0.07528230865746549,1.1503355704697986,0.06991260923845194,1.0548424737456243,0.02668938103350369,1.0813397129186604,0.03908045977011494,1.1174289245982694,0.05545826036193812,1.2417582417582418,0.10784313725490197,1.2265943012211669,0.10176721511273613,1.2134228187919462,0.09642207398423287,0.9754959159859977,-0.012404016538688719,0.9247787610619469,-0.03908045977011494,1.0333745364647713,0.01641337386018237,1.1483516483516483,0.06905370843989769,1.1343283582089552,0.06293706293706294,1.1221476510067114,0.05755850727387729,0.9439906651108518,-0.028811524609843937,0.8949115044247787,-0.05545826036193812,0.9677033492822966,-0.01641337386018237,1.1112637362637363,0.052700065061808715,1.0976933514246947,0.04657179818887452,1.0859060402684564,0.04118404118404118,0.8494749124854143,-0.08138801261829653,0.8053097345132744,-0.10784313725490197,0.8708133971291866,-0.06905370843989769,0.899876390605686,-0.052700065061808715,0.9877883310719131,-0.0061433447098976105,0.9771812080536912,-0.011541072640868975,0.8599766627771295,-0.07528230865746549,0.8152654867256637,-0.10176721511273613,0.881578947368421,-0.06293706293706294,0.9110012360939431,-0.04657179818887452,1.0123626373626373,0.0061433447098976105,0.9892617449664429,-0.005398110661268556,0.8693115519253208,-0.06991260923845194,0.8241150442477876,-0.09642207398423287,0.8911483253588517,-0.05755850727387729,0.9208899876390606,-0.04118404118404118,1.0233516483516483,0.011541072640868975,1.010854816824966,0.005398110661268556
1.56,630,556,813,933,806,769,697,671,733,652,-0.023492063,0.8713826366559485,-0.06872852233676977,1.0086848635235732,0.004323656578134651,1.0572171651495448,0.02781289506953224,1.1664275466284075,0.07682119205298013,1.2116244411326378,0.09568733153638814,1.1091405184174625,0.0517464424320828,1.1476014760147601,0.06872852233676977,1.1575682382133996,0.07303047728579644,1.213263979193758,0.0963572267920094,1.338593974175036,0.14478527607361963,1.3904619970193741,0.1633416458852868,1.2728512960436562,0.12004801920768307,0.991389913899139,-0.004323656578134651,0.8638799571275455,-0.07303047728579644,1.048114434330299,0.02349206349206349,1.156384505021521,0.07252162341982701,1.2011922503725783,0.09140148950575491,1.0995907230559345,0.04743339831059129,0.9458794587945879,-0.02781289506953224,0.8242229367631297,-0.0963572267920094,0.9540942928039702,-0.02349206349206349,1.103299856527977,0.04911323328785812,1.1460506706408347,0.06805555555555555,1.049113233287858,0.023968042609853527,0.8573185731857319,-0.07682119205298013,0.7470525187566989,-0.14478527607361963,0.8647642679900744,-0.07252162341982701,0.9063719115734721,-0.04911323328785812,1.0387481371087928,0.019005847953216373,0.9508867667121419,-0.025174825174825177,0.8253382533825339,-0.09568733153638814,0.7191854233654876,-0.1633416458852868,0.8325062034739454,-0.09140148950575491,0.8725617685305592,-0.06805555555555555,0.9626972740315638,-0.019005847953216373,0.9154160982264665,-0.04415954415954416,0.9015990159901599,-0.0517464424320828,0.7856377277599143,-0.12004801920768307,0.9094292803970223,-0.04743339831059129,0.953185955786736,-0.023968042609853527,1.0516499282639886,0.025174825174825177,1.0923994038748137,0.04415954415954416
1.8,715,669,861,905,833,818,703,708,732,665,-0.009085403,0.9513812154696133,-0.02491506228765572,1.0336134453781514,0.01652892561983471,1.0525672371638142,0.02561048243001787,1.22475106685633,0.1010230179028133,1.2161016949152543,0.09751434034416825,1.1762295081967213,0.08097928436911488,1.051103368176539,0.02491506228765572,1.0864345738295318,0.04142692750287687,1.1063569682151588,0.05049332559489263,1.2873399715504978,0.1256218905472637,1.2782485875706215,0.12213267203967762,1.2363387978142077,0.10568112400733048,0.967479674796748,-0.01652892561983471,0.9204419889502763,-0.04142692750287687,1.0183374083129584,0.009085402786190187,1.1849217638691323,0.08463541666666667,1.176553672316384,0.08111615833874107,1.1379781420765027,0.0645367412140575,0.9500580720092915,-0.02561048243001787,0.9038674033149171,-0.05049332559489263,0.9819927971188476,-0.009085402786190187,1.1635846372688479,0.07560815253122946,1.155367231638418,0.07208387942332896,1.1174863387978142,0.05548387096774193,0.8164924506387921,-0.1010230179028133,0.7767955801104972,-0.1256218905472637,0.843937575030012,-0.08463541666666667,0.8594132029339854,-0.07560815253122946,0.9929378531073446,-0.003543586109142452,0.9603825136612022,-0.020209059233449476,0.8222996515679443,-0.09751434034416825,0.7823204419889502,-0.12213267203967762,0.8499399759903962,-0.08111615833874107,0.8655256723716381,-0.07208387942332896,1.0071123755334281,0.003543586109142452,0.9672131147540983,-0.016666666666666666,0.8501742160278746,-0.08097928436911488,0.8088397790055248,-0.10568112400733048,0.8787515006002401,-0.0645367412140575,0.8948655256723717,-0.05548387096774193,1.0412517780938833,0.020209059233449476,1.0338983050847457,0.016666666666666666
4.18,943,853,1048,1134,1113,1189,1128,1116,1090,1089,0.03301477,0.9241622574955908,-0.03941338221814849,0.9415992812219227,-0.03007866728366497,0.8814129520605551,-0.06303084488153778,0.9290780141843972,-0.03676470588235294,0.9390681003584229,-0.031423290203327174,0.9614678899082569,-0.019644527595884004,1.08206106870229,0.03941338221814849,1.0188679245283019,0.009345794392523364,0.9537426408746846,-0.023676280671545414,1.0053191489361701,0.002652519893899204,1.0161290322580645,0.008,1.0403669724770641,0.019784172661870502,1.0620229007633588,0.03007866728366497,0.9814814814814815,-0.009345794392523364,0.936080740117746,-0.03301476976542137,0.9867021276595744,-0.006693440428380187,0.9973118279569892,-0.0013458950201884253,1.0211009174311927,0.01044030866999546,1.1345419847328244,0.06303084488153778,1.0485008818342152,0.023676280671545414,1.0682839173405212,0.03301476976542137,1.054078014184397,0.026327147173068624,1.0654121863799284,0.0316702819956616,1.0908256880733944,0.0434401053093462,1.0763358778625953,0.03676470588235294,0.9947089947089947,-0.002652519893899204,1.013477088948787,0.006693440428380187,0.9486963835155593,-0.026327147173068624,1.010752688172043,0.0053475935828877,1.034862385321101,0.017132551848512173,1.0648854961832062,0.031423290203327174,0.9841269841269841,-0.008,1.0026954177897573,0.0013458950201884253,0.9386038687973086,-0.0316702819956616,0.9893617021276596,-0.0053475935828877,1.0238532110091743,0.011786038077969175,1.0400763358778626,0.019644527595884004,0.9611992945326279,-0.019784172661870502,0.9793351302785265,-0.01044030866999546,0.9167367535744323,-0.0434401053093462,0.9663120567375887,-0.017132551848512173,0.9767025089605734,-0.011786038077969175
3.16,575,512,646,680,663,706,556,580,524,537,0.031409788,0.95,-0.02564102564102564,0.9743589743589743,-0.012987012987012988,0.9150141643059491,-0.04437869822485207,1.1618705035971224,0.07487520798668885,1.1137931034482758,0.053833605220228384,1.2328244274809161,0.10427350427350428,1.0526315789473684,0.02564102564102564,1.0256410256410255,0.012658227848101266,0.9631728045325779,-0.01875901875901876,1.223021582733813,0.10032362459546926,1.1724137931034482,0.07936507936507936,1.297709923664122,0.12956810631229235,1.0263157894736843,0.012987012987012988,0.975,-0.012658227848101266,0.9390934844192634,-0.031409788166544925,1.1924460431654675,0.08777686628383921,1.143103448275862,0.0667739340305712,1.265267175572519,0.11710193765796124,1.0928792569659442,0.04437869822485207,1.0382352941176471,0.01875901875901876,1.0648567119155354,0.031409788166544925,1.2697841726618706,0.11885895404120443,1.217241379310345,0.09797822706065319,1.3473282442748091,0.14796747967479676,0.8606811145510835,-0.07487520798668885,0.8176470588235294,-0.10032362459546926,0.8386123680241327,-0.08777686628383921,0.7875354107648725,-0.11885895404120443,0.9586206896551724,-0.02112676056338028,1.0610687022900764,0.02962962962962963,0.8978328173374613,-0.053833605220228384,0.8529411764705882,-0.07936507936507936,0.8748114630467572,-0.0667739340305712,0.8215297450424929,-0.09797822706065319,1.0431654676258992,0.02112676056338028,1.1068702290076335,0.050724637681159424,0.8111455108359134,-0.10427350427350428,0.7705882352941177,-0.12956810631229235,0.7903469079939668,-0.11710193765796124,0.7422096317280453,-0.14796747967479676,0.9424460431654677,-0.02962962962962963,0.903448275862069,-0.050724637681159424
2.93,924,839,875,945,991,1085,881,908,831,858,0.045279383,0.9259259259259259,-0.038461538461538464,0.8829465186680121,-0.06216505894962487,0.8064516129032258,-0.10714285714285714,0.9931895573212258,-0.003416856492027335,0.9636563876651982,-0.018508132361189006,1.05294825511432,0.02579132473622509,1.08,0.038461538461538464,0.9535822401614531,-0.023760330578512397,0.8709677419354839,-0.06896551724137931,1.072644721906924,0.03504928806133625,1.0407488986784141,0.019967620075553156,1.1371841155234657,0.06418918918918919,1.1325714285714286,0.06216505894962487,1.0486772486772487,0.023760330578512397,0.9133640552995391,-0.04527938342967245,1.1248581157775255,0.05876068376068376,1.091409691629956,0.04370721432332807,1.1925391095066185,0.08781558726673985,1.24,0.10714285714285714,1.1481481481481481,0.06896551724137931,1.094853683148335,0.04527938342967245,1.2315550510783202,0.10376398779247202,1.1949339207048457,0.08881083793276467,1.305655836341757,0.1325678496868476,1.006857142857143,0.003416856492027335,0.9322751322751323,-0.03504928806133625,0.8890010090817356,-0.05876068376068376,0.8119815668202764,-0.10376398779247202,0.9702643171806168,-0.01509223029625489,1.0601684717208182,0.029205607476635514,1.0377142857142858,0.018508132361189006,0.9608465608465608,-0.019967620075553156,0.9162462159434914,-0.04370721432332807,0.8368663594470046,-0.08881083793276467,1.0306469920544836,0.01509223029625489,1.09265944645006,0.04427832087406555,0.9497142857142857,-0.02579132473622509,0.8793650793650793,-0.06418918918918919,0.8385469223007064,-0.08781558726673985,0.7658986175115208,-0.1325678496868476,0.9432463110102156,-0.029205607476635514,0.9151982378854625,-0.04427832087406555
2.14,578,515,476,511,562,582,434,535,398,450,0.017482517,0.9315068493150684,-0.03546099290780142,0.8469750889679716,-0.08285163776493257,0.8178694158075601,-0.1001890359168242,1.096774193548387,0.046153846153846156,0.8897196261682243,-0.058358061325420374,1.1959798994974875,0.08924485125858124,1.0735294117647058,0.03546099290780142,0.9092526690391459,-0.047530288909599254,0.8780068728522337,-0.06495882891125343,1.1774193548387097,0.08148148148148149,0.9551401869158879,-0.022944550669216062,1.2839195979899498,0.12431243124312431,1.180672268907563,0.08285163776493257,1.0998043052837574,0.047530288909599254,0.9656357388316151,-0.017482517482517484,1.294930875576037,0.1285140562248996,1.050467289719626,0.024612579762989972,1.4120603015075377,0.17083333333333334,1.2226890756302522,0.1001890359168242,1.1389432485322897,0.06495882891125343,1.0355871886120998,0.017482517482517484,1.3410138248847927,0.14566929133858267,1.0878504672897196,0.04207699194270367,1.4623115577889447,0.18775510204081633,0.9117647058823529,-0.046153846153846156,0.8493150684931506,-0.08148148148148149,0.7722419928825622,-0.1285140562248996,0.7457044673539519,-0.14566929133858267,0.811214953271028,-0.1042311661506708,1.0904522613065326,0.04326923076923077,1.1239495798319328,0.058358061325420374,1.0469667318982387,0.022944550669216062,0.9519572953736655,-0.024612579762989972,0.9192439862542955,-0.04207699194270367,1.2327188940092166,0.1042311661506708,1.3442211055276383,0.14683815648445875,0.8361344537815126,-0.08924485125858124,0.7788649706457925,-0.12431243124312431,0.708185053380783,-0.17083333333333334,0.6838487972508591,-0.18775510204081633,0.9170506912442397,-0.04326923076923077,0.7439252336448599,-0.14683815648445875
6.0,748,676,990,976,931,1020,955,945,857,895,0.045617632,1.014344262295082,0.007121057985757884,1.0633727175080558,0.03071317022384175,0.9705882352941176,-0.014925373134328358,1.036649214659686,0.017994858611825194,1.0476190476190477,0.023255813953488372,1.1551925320886816,0.07200866269626421,0.9858585858585859,-0.007121057985757884,1.0483351235230935,0.023597273203985317,0.9568627450980393,-0.022044088176352707,1.0219895287958116,0.010875194199896427,1.0328042328042328,0.016137428422696512,1.1388564760793465,0.06492089470812876,0.9404040404040404,-0.03071317022384175,0.9538934426229508,-0.023597273203985317,0.9127450980392157,-0.04561763198359815,0.974869109947644,-0.012725344644750796,0.9851851851851852,-0.007462686567164179,1.0863477246207702,0.04138702460850112,1.0303030303030303,0.014925373134328358,1.0450819672131149,0.022044088176352707,1.095596133190118,0.04561763198359815,1.068062827225131,0.03291139240506329,1.0793650793650793,0.03816793893129771,1.1901983663943991,0.08684070324986681,0.9646464646464646,-0.017994858611825194,0.9784836065573771,-0.010875194199896427,1.0257787325456498,0.012725344644750796,0.9362745098039216,-0.03291139240506329,1.0105820105820107,0.005263157894736842,1.1143523920653442,0.05408388520971302,0.9545454545454546,-0.023255813953488372,0.9682377049180327,-0.016137428422696512,1.0150375939849625,0.007462686567164179,0.9264705882352942,-0.03816793893129771,0.9895287958115183,-0.005263157894736842,1.102683780630105,0.048834628190899,0.8656565656565657,-0.07200866269626421,0.8780737704918032,-0.06492089470812876,0.920515574650913,-0.04138702460850112,0.8401960784313726,-0.08684070324986681,0.8973821989528796,-0.05408388520971302,0.9068783068783068,-0.048834628190899
